id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
03B2SfXuvDh1m9F4tqrX07,Skin,82,177500,0,['Sabrina Carpenter'],['74KM79TiuVKeVCqs8QtB0B'],2021-01-22,0.557,0.457,7,-5.372,1,0.0335,0.428,0.0,0.0567,0.328,105.918,4
2bo0HCDcZj8BYjoht9zYgk,Time Today,82,136939,1,['Moneybagg Yo'],['3tJoFztHeIJkJWMrx0td2f'],2021-02-03,0.909,0.617,1,-7.736,1,0.401,0.044,0.0,0.233,0.301,136.924,4
5hChuUMe5iHfjkXgzj1D4b,Track Star,82,199706,1,['Mooski'],['4NqH3V7GS0Igs1VyGMXEi8'],2021-02-09,0.641,0.598,7,-5.7,0,0.324,0.381,0.0,0.0921,0.285,131.459,5
2769RhOZs0ezRncRW1vryp,Till Forever Falls Apart,81,222861,1,"['Ashe', 'FINNEAS']","['6P5NO5hzJbuOqSdyPB7SJM', '37M5pPGs6V1fchFJSgCguX']",2021-03-02,0.509,0.498,2,-6.94,1,0.0315,0.413,0.0,0.0674,0.283,99.729,4
26UxwWl9xCb83OynXELJcL,Masterpiece,81,181714,1,['DaBaby'],['4r63FhuTkUYltbVAg5TQnk'],2021-01-15,0.781,0.726,0,-4.213,1,0.0836,0.0299,0.0,0.093,0.436,139.988,4
3cBsEDNhFI9E82vPj3kvi3,Wasted On You,81,178520,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],2021-01-08,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,3
4hSJUp6k7QeHLxU32MrLIU,Ohne Dich,81,125720,1,"['KASIMIR1441', 'badmómzjay', 'WILDBWOYS']","['7ADRm1oT7VmhRRZrZqycV6', '7oWrEQO1d3klp0Qrfh7a5h', '44yXVrsMTsKGUBHZsYFZNq']",2021-01-14,0.807,0.535,11,-6.519,0,0.349,0.191,0.0,0.125,0.925,156.013,4
6Et5KimMg3IXwD6lJPGmQw,Me Fije,81,202307,1,"['Alex Rose', 'Rauw Alejandro']","['2DspEsT7UXGKd2VaaedgG4', '1mcTU81TzQhprhouKaTkpq']",2021-03-18,0.76,0.674,7,-4.039,0,0.0636,0.396,3.54e-05,0.0977,0.735,172.024,4
27tDoZsybt3KvJWTDoW9id,Heartbreak Anniversary,81,198371,0,['Giveon'],['4fxd5Ee7UefO4CUXgwJ7IP'],2021-03-12,0.443,0.459,0,-8.955,1,0.074,0.546,1.05e-06,0.307,0.565,87.064,5
1RSBK5VWdjPjHEmRhAkS4Q,Sacrifice,81,160871,0,['Bebe Rexha'],['64M6ah0SkkRsnPGtGiRAbb'],2021-03-05,0.659,0.877,11,-5.089,0,0.0288,0.0878,0.0,0.094,0.471,119.992,4
0Cnb8XdGDMHAmIRBUJMkIS,Where The Lights Are Low,81,136996,0,"['Toby Romeo', 'Felix Jaehn', 'FAULHABER']","['2XnY6NZ6rENbLMYabjkRey', '4bL2B6hmLlMWnUEZnorEtG', '49T8i1paijMAK9rYtjO4lu']",2021-01-22,0.759,0.807,8,-5.812,0,0.122,0.448,0.0,0.105,0.62,123.904,4
46zfTi4Wg6mmkOBPimtg6X,Frag mich nicht,81,157253,1,"['Miksu / Macloud', 'Nimo', 'Jamule']","['76dRoxKtDwYkgCQePok9cU', '3ZuBEj9ppJe8GSdKaMTfMN', '4sVieJlKgpZ2k9ESNS5IdN']",2021-03-26,0.885,0.634,6,-6.467,1,0.0821,0.384,7.78e-06,0.11,0.597,99.046,4
15OCqNPYoLziEAsbVnqRj5,Good Without,81,182121,0,['Mimi Webb'],['3GxKJzJK4LpsYGXQrw77wz'],2021-03-26,0.616,0.576,11,-5.495,0,0.0532,0.0723,0.0,0.375,0.269,89.962,4
5RmSunLqeDqNWww8LWhAiK,WACHA,80,206360,1,"['KHEA', 'Duki']","['4m6ubhNsdwF4psNf3R8kwR', '1bAftSH8umNcGZ0uyV7LMg']",2021-04-01,0.737,0.634,3,-4.25,0,0.0424,0.345,0.0,0.111,0.528,94.927,4
0DAQryfUiFZdWFo76RYBc8,Madonna,81,195734,0,"['Bausa', 'Apache 207']","['13bDjug9N0pyv3ZUINjkDV', '1qQLhymHXFPtP5U8KNKsm6']",2021-02-19,0.806,0.565,11,-8.96,0,0.113,0.47,0.0,0.0824,0.311,116.963,4
2ufLEVbzvEcJ3subW8jBUp,Lut Gaye,80,228031,0,"['Jubin Nautiyal', 'Tanishk Bagchi', 'Nusrat Fateh Ali Khan', 'Emraan Hashmi']","['1tqysapcCh1lWEAc9dIFpa', '4f7KfxeHq9BiylGmyXepGt', '5HcunTidTUrOaf8V0iJcvl', '44oMI9xI4kcCub3qbpYPdb']",2021-02-17,0.638,0.785,10,-2.612,1,0.044,0.185,0.0,0.245,0.515,91.101,4
4Agtk2MrapdZAVN7v6PuFO,Roadtrip,80,133661,0,"['Dream', 'PmBata']","['6LArUyIoMiHmDvvOAsE2cd', '3jeXY6LJU0ZiKhXoXa9rRw']",2021-02-05,0.459,0.581,10,-6.575,1,0.0713,0.316,0.0,0.124,0.49,176.195,4
3SK45LddxlEkzI8OWO9Eyo,Ingobernable,80,187053,0,"['C. Tangana', 'Gipsy Kings', 'Nicolás Reyes', 'Tonino Baliardo']","['5TYxZTjIPqKM8K8NuP9woO', '3jc496ljiyrS3ECrD7QiqL', '6bXIjeV8nUh5pFxgzgny9P', '3pUWmkSef9vJOPDViYGZ5L']",2021-02-26,0.705,0.757,6,-5.608,0,0.0656,0.195,0.000228,0.0524,0.737,104.973,4
2dHoVW9AxJVSRebPRyV2aA,Gone,80,207164,0,['ROSÉ'],['3eVa5w3URK5duf6eyVDbu9'],2021-03-12,0.647,0.377,6,-6.003,1,0.0375,0.594,0.0,0.0768,0.653,79.936,4
3CVb6hkMrlF7eHhXi5B3PZ,Body,80,183830,1,"['Russ Millions', 'Tion Wayne']","['3FoFW2AoUGRHBacC6i4x4p', '7b79bQFziJFedJb75k6hFt']",2021-03-25,0.889,0.705,11,-8.683,0,0.392,0.389,1.04e-05,0.0692,0.815,141.069,4
1xMvdOFQaql3EBkHmuh2TK,Batman,80,156432,1,['LPB Poody'],['0wHeZY93Ede0g1jXaWsiFS'],2021-02-12,0.893,0.565,1,-4.74,1,0.268,0.0754,0.0,0.0375,0.808,81.009,4
1eIS75JS5rfbJpSu6ZC9EO,VOCE,80,211411,0,['Madame'],['1vgQksyJ0IVz8y9XerEOy3'],2021-03-03,0.615,0.834,8,-5.471,1,0.0667,0.105,0.0,0.157,0.341,112.602,4
45kgqMRkC29qjBlzeaJcad,Street Runner,80,252021,1,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],2021-03-10,0.613,0.61,5,-8.633,0,0.246,0.211,0.000361,0.152,0.433,160.004,4
5xrtzzzikpG3BLbo4q1Yul,LILAC,80,214253,0,['IU'],['3HqSLMAZ3g3d5poNaI7GOU'],2021-03-25,0.738,0.89,2,-2.275,0,0.0748,0.0895,1.89e-06,0.213,0.75,114.942,4
6rAGFY9D3ah6Lb7fUgbNNH,Fake A Smile,80,168118,0,"['Alan Walker', 'salem ilese']","['7vk5e3vY1uw9plTHJAMwjN', '3QJUFtGBGL05vo0kCJZsmT']",2021-02-19,0.447,0.553,0,-4.817,1,0.0322,0.212,0.0,0.165,0.252,149.877,4
0uRrG2jRR5tuifsYIJHEao,Sand In My Boots,80,202133,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],2021-01-08,0.403,0.537,3,-6.628,1,0.031,0.59,0.0,0.112,0.414,69.877,4
3buwFfY33H32wfZ6X9poV3,Somebody,80,179415,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-03-19,0.551,0.756,2,-7.679,1,0.045,0.000284,9.48e-05,0.118,0.359,75.991,4
3eZYOQO4UzKrUDYDghtnFw,test drive,80,122174,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2021-02-19,0.698,0.708,9,-4.943,0,0.0454,0.0251,0.0,0.124,0.322,115.036,4
3OXxCquI8i14EigwILaLx9,Animal,79,203687,1,"['Maria Becerra', 'Cazzu']","['1DxLCyH42yaHKGK3cl5bvG', '6w3SkAHYPsQ1bxV7VDlG5y']",2021-01-07,0.718,0.805,6,-4.408,0,0.16,0.272,0.00248,0.127,0.697,179.978,4
0HyDNYQmQ3obfA81D3y9tG,La genesi del tuo colore,79,228984,0,['Irama'],['5iot8OPcosJN9nCl7I5SdK'],2021-03-04,0.527,0.75,6,-5.449,0,0.11,0.0254,0.0,0.108,0.38,128.006,4
7tTRFVlFzk6yTnoMcParmi,JUST LIKE YOU,79,251237,0,['NF'],['6fOMl44jA4Sp5b9PpYCkzz'],2021-03-26,0.775,0.757,9,-4.607,0,0.228,0.489,0.0,0.28,0.541,140.044,4
0ZqHo6eTBHUcOVjZzPvftT,CHIAMAMI PER NOME,79,222667,0,"['Francesca Michielin', 'Fedez']","['4jFlmD92WULLlaRS8Cj6QS', '3pgCLfNbw5ozIfoNsvDU7i']",2021-03-03,0.641,0.636,10,-4.318,1,0.0414,0.289,0.0,0.125,0.285,89.826,4
5UMMPHPp6vRP6ghPpSUOzp,CLOUDS,79,243750,0,['NF'],['6fOMl44jA4Sp5b9PpYCkzz'],2021-02-18,0.793,0.65,1,-3.944,1,0.397,0.371,0.0,0.854,0.809,128.111,4
07MW63ok3ptSKwaTWEN0o8,Weak,79,159375,0,['Larissa Lambert'],['1tM4ox3QsSpl3R2VwLjJ47'],2021-01-22,0.617,0.451,7,-9.323,1,0.0584,0.627,0.0,0.267,0.487,127.923,4
1lWWoec2z1j88GRblI5anV,ZITTI E BUONI,79,192655,1,['Måneskin'],['0lAWpj5szCSwM4rUMHYmrr'],2021-03-03,0.62,0.944,4,-3.082,0,0.0863,0.0014,0.0,0.733,0.592,103.024,4
7bPWdJgx8vek7S5i5yAtvG,Chemtrails Over The Country Club,79,271177,0,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],2021-03-19,0.334,0.276,4,-13.125,0,0.0643,0.877,0.000249,0.113,0.429,201.025,3
2kONpeXXK70YEs7c0UQbmq,Dancing With The Devil,79,243992,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-03-26,0.413,0.64,8,-5.811,1,0.0427,0.273,0.0,0.11,0.149,75.245,4
1wPAOYQJcGSqvXkqcQHExr,Solo,79,204044,0,"['Omar Montes', 'Ana Mena', 'Maffio']","['3lY9Fxceu60W1rbon7PkuF', '6k8mwkKJKKjBILo7ypBspl', '5RzT7CM6Ot0sh0EHefMicV']",2021-01-29,0.765,0.841,10,-2.333,0,0.0399,0.0372,0.000406,0.0766,0.921,96.99,4
4RewTiGEGoO7FWNZUmp1f4,Celebrity,79,195547,0,['IU'],['3HqSLMAZ3g3d5poNaI7GOU'],2021-03-25,0.73,0.784,9,-2.62,1,0.0691,0.191,0.0,0.0956,0.673,99.995,4
2QuQkdLLzgktXwruPAz6f4,White Lies,79,183588,0,"['VIZE', 'Tokio Hotel']","['09agIJMxCD2k87ys9Al0f0', '46aNfN89JrOQTCy97GoCHa']",2021-01-15,0.839,0.751,1,-5.208,0,0.0924,0.177,0.0,0.067,0.525,127.996,4
7CHNIK6EGjnwpWkSpx6JZe,Medicine,79,208906,0,['James Arthur'],['4IWBUUAFIplrNtaOHcJPRM'],2021-03-05,0.306,0.74,10,-4.521,1,0.0532,0.232,0.0,0.0892,0.314,98.3,5
6V1lWr7s8CO5VkxXe4hBtg,PEPPERMINT,79,197240,0,['Luciano'],['3CJKkU0XuElRT1z8rEtIYg'],2021-03-04,0.901,0.536,2,-9.075,0,0.467,0.0312,0.0,0.0932,0.252,132.035,4
6ATqL4f1nFWwASrWi8nF6e,agoraphobic,79,129796,1,['CORPSE'],['7yntSJ6uojO3z6GFUVwhAW'],2021-01-29,0.815,0.697,7,-9.57,1,0.219,0.778,0.000398,0.102,0.147,97.987,4
5w3CtwPT5e0k8zg2LyjvNN,Commitment Issues,79,150664,1,['Central Cee'],['5H4yInM5zmHqpKIoMNAx4r'],2021-02-11,0.8,0.71,5,-6.403,0,0.295,0.463,0.0,0.339,0.795,147.171,4
3QyoC6OvQUmpQwQZ18iaTs,Overdrive,78,183070,1,['Conan Gray'],['4Uc8Dsxct0oMqx0P6i60ea'],2021-02-19,0.568,0.788,5,-6.28,1,0.0377,0.0101,0.0,0.141,0.46,104.959,4
1q2Zb0v5ZGxKDktEz7wSPb,Serotonin,78,182426,1,['girl in red'],['3uwAm6vQy7kWPS2bciKWx9'],2021-03-03,0.58,0.788,2,-4.714,1,0.259,0.0123,1.84e-05,0.368,0.72,148.992,4
6RV9pRLIQiXm3qTGeyQluf,Machu Picchu,78,179005,0,"['Camilo', 'Evaluna Montaner']","['28gNT5KBp7IjEOQoevXf9N', '52qzWdNUp6ebjcNsvgZSiC']",2021-03-04,0.788,0.789,0,-2.39,1,0.124,0.397,0.0,0.226,0.867,167.897,4
0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,78,186210,0,"['Majestic', 'Boney M.']","['6QMABvTzixnxzsLYyhqRxI', '54R6Y0I7jGUCveDTtI21nb']",2021-02-26,0.758,0.913,6,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,4
6ynErSDSlxqsxg0D3LJ8sK,Flamenco y Bachata,78,191333,0,['Daviles de Novelda'],['6E94QKXZv8BbO6QQJxcxLI'],2021-02-14,0.769,0.871,10,-4.717,1,0.0286,0.266,1.24e-06,0.111,0.97,135.032,4
4NexTaCZZ7Ehnf03A6SVjt,Dandelion,78,140012,0,"['Galantis', 'JVKE']","['4sTQVOfp9vEMCemLw50sbu', '164Uj4eKjl6zTBKfJLFKKK']",2021-01-08,0.8,0.66,0,-4.903,1,0.158,0.158,0.02,0.14,0.634,117.923,4
2MJz8BxxMsERULatmBikDH,At My Worst,78,170345,0,['Pink Sweat$'],['1W7FNibLa0O0b572tB2w7t'],2021-02-12,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,4
2uyQXAGGwHuQVsu04OTVsB,lady,78,156805,0,['sangiovanni'],['7dL0nOHwnSAsNAwpkPSGWP'],2021-01-20,0.755,0.732,0,-5.937,1,0.0676,0.107,0.0,0.124,0.606,118.088,4
4Hl9rOqYomojCmxYfr25im,White Dress,78,333710,0,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],2021-03-19,0.493,0.263,0,-12.805,1,0.0351,0.926,0.0,0.0879,0.158,122.792,4
2sX7lJXsOYGP1Us6CqM9t1,Little Bit of Love,78,226268,0,['Tom Grennan'],['5SHxzwjek1Pipl1Yk11UHv'],2021-01-08,0.689,0.706,1,-4.48,0,0.0312,0.0833,0.0,0.105,0.623,106.52,4
5jzEwSyyymBlf1fa1o39T2,512,78,193636,1,"['Mora', 'Jhay Cortez']","['0Q8NcsJwoCbZOHHW63su5S', '0EFisYRi20PTADoJrifHrz']",2021-02-05,0.818,0.673,4,-7.542,0,0.148,0.348,0.0,0.172,0.695,87.961,4
1bd4heB3yXc5iFTPoOMPuo,slower,78,187629,0,['Tate McRae'],['45dkTj5sMRSjrmBSBeiHym'],2021-03-03,0.589,0.364,1,-8.079,0,0.0419,0.595,0.0,0.334,0.21,104.991,4
52CBUrIdyf8tbZaUY9iawE,After School,78,205373,0,['Weeekly'],['73B9bjqS2Z5KLXNGqXf64m'],2021-03-17,0.634,0.928,1,-1.609,1,0.0514,0.00719,2.55e-06,0.0626,0.738,164.007,4
5RhWszHMSKzb7KiXk4Ae0M,One Last Kiss,78,252027,0,['Hikaru Utada'],['7lbSsjYACZHn1MSDXPxNF2'],2021-03-09,0.592,0.54,8,-11.249,0,0.0587,0.692,0.00187,0.0965,0.354,111.955,4
5dDQDduj3EaWrPIZ9bc8tj,BAD EYEZ,78,236810,1,"['Nimo', 'Luciano']","['3ZuBEj9ppJe8GSdKaMTfMN', '3CJKkU0XuElRT1z8rEtIYg']",2021-02-18,0.873,0.434,1,-8.62,0,0.209,0.0598,0.000534,0.139,0.429,123.039,4
1tLV0GD0WXQ1Z8BKOQscti,6 For 6,78,148750,1,['Central Cee'],['5H4yInM5zmHqpKIoMNAx4r'],2021-03-12,0.855,0.792,2,-4.949,1,0.143,0.552,0.0,0.17,0.623,142.965,4
2MZrOmrVxRmmOoFW6dhenG,LOST,78,234852,0,"['NF', 'Hopsin']","['6fOMl44jA4Sp5b9PpYCkzz', '7EWU4FhUJM1sZQgQKdENeT']",2021-03-11,0.637,0.912,5,-3.123,1,0.308,0.352,0.0,0.0657,0.451,116.919,4
6m187iACTSAZDYMaV0klqj,Freio da Blazer,78,180000,0,['L7NNON'],['0JjPiLQNgAFaEkwoy56B1C'],2021-02-05,0.515,0.63,5,-7.691,0,0.168,0.274,0.0,0.1,0.367,121.98,4
1UmZpd5navRsg2ukqCKJjc,Cuando Sera,78,176000,1,"['Mora', 'Lunay']","['0Q8NcsJwoCbZOHHW63su5S', '47MpMsUfWtgyIIBEFOr4FE']",2021-02-05,0.782,0.651,6,-4.604,0,0.0643,0.158,0.0,0.12,0.562,91.999,4
3YAnNBdk0uHyakXXzMbNJq,Millones,78,221749,0,['Camilo'],['28gNT5KBp7IjEOQoevXf9N'],2021-03-04,0.791,0.649,10,-2.312,1,0.276,0.0624,0.0,0.184,0.951,190.087,4
5OELUCYgOHKFAvCERnAvfS,More Than My Hometown,78,216573,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],2021-01-08,0.62,0.869,6,-5.479,1,0.0462,0.615,0.0,0.131,0.597,126.019,4
4fipVdNyG6zx7nxuqHScsy,Acaramelao,77,185258,0,['Maria Becerra'],['1DxLCyH42yaHKGK3cl5bvG'],2021-02-25,0.705,0.721,1,-3.409,1,0.0475,0.457,0.0,0.121,0.519,159.935,4
0Fl4PBfIwC5G1IQAF1luUm,501,77,127592,0,"['Bilal Wahib', 'Ronnie Flex']","['5wV3FoaNbDB6X9INuQvs1K', '5eir5zFJpES4j7gsymbVyl']",2021-02-25,0.613,0.796,8,-3.672,1,0.203,0.162,0.0,0.292,0.749,186.102,4
67qxSUoyng1ohzvfyOyNWW,Musica leggerissima,77,236720,0,"['Colapesce', 'Dimartino']","['2KX2VLr3Eu6sn6EtxzCtvf', '1k3zqz5SgrYCE0wpcfJX3g']",2021-03-19,0.676,0.794,2,-4.099,0,0.0265,0.0123,0.0,0.275,0.662,119.983,4
2g1KggY9PKvsoEAOaiz4xx,Daisy,77,146523,1,['Ashnikko'],['3PyJHH2wyfQK3WZrk9rpmP'],2021-01-15,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,4
44xO8889yUQHn70P73NILS,Believe Me,77,188260,0,['Navos'],['6YCM9JwkqdEFQSzztmh4Kb'],2021-01-22,0.629,0.876,5,-5.572,0,0.0408,0.129,1.39e-06,0.29,0.645,124.999,4
0mKnuxVkPi5h0kuvZl44VM,Cover Me Up,77,293707,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],2021-01-08,0.549,0.44,7,-8.192,1,0.0264,0.232,7.37e-06,0.107,0.214,128.01,3
6sRPU30pj9A6G1pBXqzQkM,Vroum Vroum,77,186197,1,['Moha K'],['6o5sl0TGublDPXyMHdMq1E'],2021-03-26,0.758,0.591,11,-7.749,0,0.0444,0.556,0.0,0.0847,0.55,116.992,4
4dxeRrYgeAQ1F0uH9g04lN,tystnar i luren,77,193853,0,"['Miriam Bryant', 'Victor Leksell']","['2zd9YxlsQvA5mkZ1NarYVQ', '6RJXSfbIkEMoCJ8GAg2dVO']",2021-02-12,0.463,0.616,7,-7.166,1,0.149,0.55,0.0,0.446,0.695,183.76,4
5RYqeL42n0Ta7OvSuc36ZJ,Patoreakcja,77,327367,1,['Mata'],['0MIG6gMcQTSvFbKvUwK0id'],2021-03-30,0.74,0.711,10,-6.378,0,0.271,0.16,0.0,0.447,0.318,140.926,4
709F3MwiVvLD0LQXeKs5Cz,Vibez,77,163127,0,['ZAYN'],['5ZsFI1h6hIdQRw2ti0hz81'],2021-01-08,0.635,0.659,7,-7.499,1,0.116,0.242,0.0285,0.105,0.34,96.855,4
7m6aTkKrrPHAZ4fGnksoda,Nena Buena,77,212827,0,"['Anuel AA', 'Ozuna']","['2R21vXR83lH98kGeO99Y66', '1i8SpTcr7yvPOmcqrbnVXY']",2021-01-22,0.801,0.707,4,-4.508,1,0.0894,0.463,3.98e-06,0.249,0.772,92.0,4
05ABOPiW13nqIedJfqmfPM,rubberband,77,147713,0,['Tate McRae'],['45dkTj5sMRSjrmBSBeiHym'],2021-01-20,0.64,0.593,10,-6.068,1,0.0431,0.32,0.0,0.104,0.432,155.08,4
4tGPi30jgutml0z5QgNd8Q,Gamora,77,165516,1,"['Hov1', 'Einár']","['68dW5BU6sdVNf099EylxEt', '0kKygNaCQjqVLrImIftRDJ']",2021-03-05,0.628,0.729,10,-5.313,0,0.129,0.094,0.0,0.0695,0.878,174.792,4
1v3lhrZEsOcazqR2QIyyRu,De Una Vez,77,155956,0,['Selena Gomez'],['0C8ZW7ezQVs4URX5aX7Kqx'],2021-03-12,0.659,0.479,11,-6.79,0,0.2,0.152,0.0025,0.268,0.0395,163.882,4
6mm3K0yWp6uzfOMuipM9Zh,Tan Bonita,77,211998,0,['Piso 21'],['4bw2Am3p9ji3mYsXNXtQcd'],2021-03-18,0.82,0.804,9,-7.226,1,0.0528,0.175,0.00215,0.064,0.844,110.982,4
2G5kj8gYNAVM4pQ0IBBaGA,2 Veces,77,189067,0,"['Los Plebes del Rancho de Ariel Camacho', 'Christian Nodal']","['6cnl6Jz97730GUS8zEAK77', '0XwVARXT135rw8lyw1EeWP']",2021-03-05,0.656,0.507,7,-4.192,1,0.0286,0.538,0.0,0.118,0.823,90.016,4
4obHzpwGrjoTuZh2DItEMZ,7 Summers,77,210507,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],2021-01-08,0.466,0.786,0,-5.13,1,0.0328,0.417,6.1e-05,0.125,0.571,203.903,4
7HXBG0W8gFJwHUh5mVF9tf,Rise,77,193018,0,['Lost Frequencies'],['7f5Zgnp2spUuuzKplmRkt7'],2021-03-19,0.689,0.612,6,-6.014,1,0.0387,0.228,7.77e-06,0.368,0.461,122.076,4
1aEsTgCsv8nOjEgyEoRCpS,this is how you fall in love,77,174587,0,"['Jeremy Zucker', 'Chelsea Cutler']","['3gIRvgZssIb9aiirIg0nI3', '5JMLG56F1X5mFmWNmS0iAp']",2021-02-05,0.441,0.202,7,-12.499,1,0.0381,0.732,2.6e-05,0.126,0.269,77.971,4
3IjfWBZrBISpcLhIMY44T6,LOW LIFE,77,147768,1,"['Ufo361', 'RIN']","['5pVRwX5ZQR7hfJ18w8ZYkl', '18ISxWwWjV6rPLoVCXf1dz']",2021-03-19,0.829,0.471,0,-8.314,0,0.189,0.243,2.55e-05,0.201,0.401,114.011,4
5Q47Vr7OH4XdXR6tqdwTE2,Mi manchi,77,164019,0,['Aka 7even'],['0lQtBhjEJpoOroQS6fbWMc'],2021-02-24,0.666,0.786,8,-4.768,1,0.0373,0.226,0.0,0.12,0.355,126.944,4
1VpKOZ6nnap41hh5CbY8gJ,Obsessed,76,134087,0,['Addison Rae'],['4gvjmrtzydbMpyJaXUtwvP'],2021-03-18,0.884,0.665,11,-7.929,1,0.0646,0.38,9.36e-06,0.111,0.472,110.016,4
4CWcaGtaOyAqBDKIeZMUe0,La kiffance,76,179427,1,['Naps'],['6W5uA6CNMf3hd2j4a2XWCx'],2021-02-26,0.806,0.637,6,-6.515,1,0.0881,0.232,0.0,0.071,0.674,140.053,4
00QN58Gx571pB1MEuBAcmL,Parlami,76,169181,0,"['Fasma', 'GG']","['1hM06YHQ635cZwwUbn7dpk', '0kbBijEWCi7FWrBpnpOcHd']",2021-03-03,0.548,0.919,9,-5.348,1,0.19,0.255,0.0,0.0984,0.385,165.942,4
42lpuSQmnLUM1ZXJVzIVOi,KESI,76,177255,0,['Camilo'],['28gNT5KBp7IjEOQoevXf9N'],2021-03-04,0.889,0.756,4,-4.23,1,0.056,0.132,0.0,0.0996,0.918,122.905,4
4J1Xxrqi4YEhclPzYbvo6V,La Neta,76,174545,0,['Lenny Tavárez'],['1pQWsZQehhS4wavwh7Fnxd'],2021-01-14,0.812,0.774,11,-2.081,0,0.275,0.134,0.00039,0.108,0.742,175.84,4
5zxZ7M4RgWZUHlMEwac8vt,Voices,76,184000,0,['Tusse'],['1BwDWgdDJe3TJXLZkBkpsI'],2021-02-27,0.503,0.759,10,-5.222,0,0.0423,0.00237,1.06e-06,0.13,0.396,90.015,4
6CFaze42M5wiTqMidNtJLE,Duele,76,192960,0,"['Alejandro Fernández', 'Christian Nodal']","['6sq1yF0OZEWA4xoXVKW1L9', '0XwVARXT135rw8lyw1EeWP']",2021-02-12,0.505,0.421,4,-8.095,0,0.0344,0.319,0.0,0.291,0.609,88.455,4
0hyImI8JaWONOrzKH7kJsC,Tulsa Jesus Freak,76,215674,0,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],2021-03-19,0.387,0.339,2,-12.962,0,0.0489,0.918,0.00272,0.13,0.273,137.199,4
5JycxhApZmzbA4xSwvqh6k,All To Me,76,127807,0,['Giveon'],['4fxd5Ee7UefO4CUXgwJ7IP'],2021-03-12,0.523,0.543,5,-8.39,0,0.156,0.65,0.0,0.257,0.318,116.161,3
2SbsvihBJmgNKZ4qkXFWrp,More Than Words,75,334040,0,['Extreme'],['6w7j5wQ5AI5OQYlcM15s2L'],1990-01-01,0.623,0.127,6,-14.935,1,0.0306,0.452,0.0,0.114,0.237,91.625,4
6L89mwZXSOwYl76YXfX13s,Basket Case,80,181533,0,['Green Day'],['7oPftvlwr6VrsViSDV7fJY'],1994-02-01,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,4
7nYvUtkQMx1v80S2FH2s9J,Regulate,76,248867,1,"['Warren G', 'Nate Dogg']","['2B4ZHz4QDWJTXPFPgO5peE', '1Oa0bMld0A3u5OTYfMzp5h']",1994-06-07,0.849,0.521,11,-12.999,0,0.216,0.304,1.65e-06,0.115,0.763,95.265,4
1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,76,178000,0,['Green Day'],['7oPftvlwr6VrsViSDV7fJY'],1994-02-01,0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,4
3cfOd4CMv2snFaKAnMdnvK,All Star,80,200373,0,['Smash Mouth'],['2iEvnFsWxR0Syqu2JNopAd'],1999-06-08,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,4
5z6xHjCZr7a7AIcy8sPBKy,Smooth Criminal,76,209267,0,['Alien Ant Farm'],['6TZdvF1kFzwnQLgHQynzsO'],2001-01-01,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,4
4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,77,237493,0,['Vanessa Carlton'],['5ILrArfIV0tMURcHJN8Q07'],2002-04-30,0.56,0.825,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931,4
6Nq5lE0CeOAAAqN4qhkbZU,Suga Suga,76,239027,0,"['Baby Bash', 'Frankie J']","['12PSlydMSjEHzSCj9X5qv7', '3sMYEBy0CZFxedcnm9i9hf']",2003-01-01,0.662,0.748,5,-3.041,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331,4
0W4NhJhcqKCqEP2GIpDCDq,Love,75,255333,0,['Keyshia Cole'],['1vfezMIyCr4XUdYRaKIKi3'],2005-01-01,0.688,0.519,5,-4.285,1,0.0283,0.064,0.0,0.1,0.318,116.714,4
